SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
53,2023-12-12,426.00,463.00,426.00,457.00,5.30,"205,550.00","92,737,406.70"
54,2023-12-11,445.00,446.00,426.00,434.00,-0.91,"219,288.00","95,760,909.40"
55,2023-12-10,421.00,440.00,421.00,438.00,6.10,"38,433.00","16,741,973.60"
56,2023-12-07,412.00,420.00,410.20,412.80,-0.51,"72,867.00","30,237,286.90"
57,2023-12-06,408.00,420.00,408.00,414.90,1.69,"44,847.00","18,539,970.90"
58,2023-12-05,423.00,424.90,408.00,408.00,-1.66,"62,043.00","25,796,867.60"
59,2023-12-04,410.00,421.00,410.00,414.90,0.70,"75,858.00","31,555,824.80"
60,2023-12-03,405.00,413.10,404.00,412.00,0.49,"48,752.00","19,932,363.00"
61,2023-11-30,414.00,415.00,406.70,410.00,-1.20,"43,788.00","17,966,456.00"
62,2023-11-29,416.10,429.00,410.00,415.00,-1.89,"44,527.00","18,547,790.70"
63,2023-11-28,425.00,430.50,421.00,423.00,-0.24,"60,147.00","25,528,067.80"
64,2023-11-27,439.60,439.60,421.00,424.00,-1.62,"91,466.00","39,252,907.20"
65,2023-11-26,411.60,435.00,402.10,431.00,6.79,"130,475.00","55,101,805.70"
66,2023-11-23,383.10,406.00,383.10,403.60,3.49,"77,559.00","30,866,122.40"
67,2023-11-22,384.00,392.00,380.00,390.00,1.56,"21,601.00","8,368,427.80"
68,2023-11-21,394.00,394.00,380.30,384.00,-1.51,"24,805.00","9,539,723.10"
69,2023-11-20,380.00,400.50,380.00,389.90,2.34,"45,770.00","17,905,806.30"
70,2023-11-09,392.00,392.00,377.00,381.00,-1.04,"25,882.00","9,815,195.80"
71,2023-11-08,380.00,391.00,380.00,385.00,0.05,"22,308.00","8,611,334.20"
72,2023-11-07,374.00,388.00,374.00,384.80,1.69,"18,421.00","7,089,404.50"
73,2023-11-06,371.10,383.90,371.10,378.40,1.18,"23,003.00","8,714,646.20"
74,2023-11-05,374.00,376.00,368.50,374.00,-0.53,"24,374.00","9,044,654.90"
75,2023-11-02,380.70,382.00,375.20,376.00,-1.23,"20,471.00","7,757,372.80"
76,2023-11-01,380.00,388.80,380.00,380.70,-1.12,"21,050.00","8,088,174.80"
77,2023-10-31,390.00,394.00,385.00,385.00,-1.28,"16,640.00","6,427,869.20"
